HS부호,한글품목명,영문품목명
8527132000,디스크형,Of disc type
8527133000,카셋트형과 디스크형의 결합기기,Combined with cassette-type and disc type
8527139000,기타,Other
8527190000,기타,Other
8527211000,카세트형,Of cassette-type
85272120,디스크형,Of disc type
8527212010,디지털 무선 데이터 시스템 신호를 수신 및 디코딩할 수 있는 것,Capable of receiving and decoding digital radio data system signals
8527212090,기타,Other
85272130,카셋트형과 디스크형의 결합기기,Combined with cassette-type and disc type
8527213010,디지털 무선 데이터 시스템 신호를 수신 및 디코딩할 수 있는 것,Capable of receiving and decoding digital radio data system signals
8527213090,기타,Other
85272190,기타,Other
8527219010,디지털 무선 데이터 시스템 신호를 수신 및 디코딩할 수 있는 것,Capable of receiving and decoding digital radio data system signals
8527219090,기타,Other
8527290000,기타,Other
85279110,확성기를 갖추지 않은 것,Without loudspeakers
8527911010,카세트형,Of cassette-type
8527911020,디스크형,Of disc type
8527911030,카셋트형과 디스크형의 결합기기,Combined with cassette-type and disc type
8527911090,기타,Other
8527919000,기타,Other
8527920000,시계와 결합된 것(음성기록기기나 재생기기와 결합된 것은 제외한다),Not combined with sound recording or reproducing apparatus but combined with a clock
8527990000,기타,Other
8528420000,제8471호의 자동자료처리기계에 사용하도록 설계된 것으로 직접 연결하여 사용할 수 있는 것,Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71
85284910,"영상모니터(천연색의 것, 제8471호의 자동자료처리기계와의 연결 유무에 상관없다) ","Video monitors, of colour, whether or not to be connected to an automatic data processing machine of heading 84.71"
8528491010,의료용으로 특수 제작된 것,Of specially manufactured for medical purpose
8528491090,기타,Other
85284920,"영상모니터(흑백이나 단색의 것, 제8471호의 자동자료처리기계와의 연결 유무에 상관없다) ","Video monitors, of black and white or other monochrome, whether or not to be connected to an automatic data processing machine of heading 84.71"
8528492010,의료용으로 특수 제작된 것,Of specially manufactured for medical purpose
8528492090,기타,Other
8528521000,액정모니터,LCD(liquid crystal display) monitor
8528529000,기타,Other
85285910,"영상모니터(천연색의 것, 제8471호의 자동자료처리기계와의 연결 유무에 상관없다) ","Video monitors, of colour, whether or not to be connected to an automatic data processing machine of heading 84.71"
8528591010,의료용으로 특수 제작된 것,Of specially manufactured for medical purpose
8528591090,기타,Other
85285920,"영상모니터(흑백이나 단색의 것, 제8471호의 자동자료처리기계와의 연결 유무에 상관없다) ","Video monitors, of black and white or other monochrome, whether or not to be connected to an automatic data processing machine of heading 84.71"
8528592010,의료용으로 특수 제작된 것,Of specially manufactured for medical purpose
8528592090,기타,Other
8528620000,제8471호의 자동자료처리기계에 사용하도록 설계된 것으로 직접 연결하여 사용할 수 있는 것,Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71
8528690000,기타,Other
8528711000,비디오 튜너,Video tuner
85287120,디지털방송 수신기기,Digital broadcasting reception apparatus
8528712020,쌍방향 커뮤니케이션 기능을 갖춘 것,With a bilateral-communication function
8528712090,기타,Other
8528713000,TV튜너가 내장된 프로젝터,Projectors with built-in tuner
8528719000,기타,Other
8528722000,액정디스플레이 방식,Liquid crystal display type
8528725000,유기발광다이오드(오엘이디) 방식,Organic light-emitting diodes (OLED) type
8528726000,마이크로 LED 방식 ,Micro LED type
8528729000,기타,Other
8528730000,기타(단색),"Other, monochrome"
8529101000,레이더기기용,For radar apparatus
8529109,기타,Other
8529109100,항행용 무선기기ㆍ무선원격조절기용,For radio navigational aid or radio remote control apparatus
8529109200,텔레비전 송ㆍ수신용,For television transmitting or receiving
8529109900,기타,Other
8529902000,제8524호의 평판 디스플레이 모듈용의 것,Of flat panel display modules of heading 85.24
85299030,제8525호 기기의 것,Of apparatus of heading 85.25
8529903010,송신기기 또는 수신기기의 것,Of transmission or receiving apparatus
8529903020,텔레비전카메라ㆍ디지털카메라ㆍ비디오카메라레코더의 것,"Of television cameras, digital cameras or video camera recorders"
8529904000,제8526호 기기의 것,Of radio-broadcast receivers
8529905000,제8527호 기기의 것,Of television cameras
85299060,제8528호 기기의 것,Of television receivers
8529906010,모니터나 프로젝터의 것,Of monitors or projectors
852990602,텔레비전 수신용 기기의 것,Of reception apparatus for television
8529906021,튜너 ,Tuners 
8529906022,그 밖의 액정 디스플레이 방식용,"Other, for liquid cristal display (LCD) type television receiver"
8529906023,그 밖의 유기발광 디스플레이 방식용,"Other, for organic light-emitting display (OLED) type"
8529906029,기타,Other
8530101000,열차의 자동정지용ㆍ제어용ㆍ운전용 기기,"Equipment for automatic stop, control or operation of train"
8530109000,기타,Other
8530800000,그 밖의 기기,Other equipment
8530900000,부분품,Parts
8531101000,도난경보기,Burglar alarms
8531102000,화재경보기,Fire alarms
8531103000,가스경보기,Gas alarms
8531106000,전기식의 벨 또는 사이렌,Electric bells or sirens
8531109000,그 밖의 신호기기,Other sound or signalling apparatus
8531201000,액정 디바이스(엘시디)가 결합된 표시반,Indicator panels incorporating liquid crystal devices (LCD) 
8531202000,발광다이오드(엘이디)가 결합된 표시반,Indicator panels incorporating light-emitting diodes (LED)
8531802000,도어벨ㆍ차임ㆍ버저와 이와 유사한 기기,"Doorbells, chimes, buzzers or similar apparatus"
8531809000,기타,Other
8531901000,소호 제8531.10호의 것,Of subheading 8531.10
8531902000,소호 제8531.20호의 것,Of subheading 8531.20
8531909000,기타,Other
8532100000,"고정식 축전기로 50/60헤르츠 회로에서 사용하고, 무효(無效)전력 용량이 0.5킬로바르 이상인 것(전력용 축전기)",Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors)
8532210000,탄탈륨의 것,Tantalum
8532220000,알루미늄 전해의 것,Aluminium electrolytic
8532230000,세라믹 유전체의 것(단층),"Ceramic dielectric, single layer"
8532240000,세라믹 유전체의 것(다층),"Ceramic dielectric, multilayer"
8532250000,종이나 플라스틱 유전체의 것,Dielectric of paper or plastics
8532290000,기타,Other
8532300000,가변식이나 조정식(프리세트) 축전기,Variable or adjustable(pre-set) capacitors
8532901000,고정식의 것,Of fixed capacitors
8532909000,기타,Other
8533100000,탄소피막형 고정식 저항기(콤퍼지션형이나 필름형으로 한정한다),"Fixed carbon resistors, composition or film types"
8533212000,서미스터,Thermistor
8533219000,기타,Other
8533292000,서미스터,Thermistor
8533299000,기타,Other
8533310000,용량이 20와트 이하인 것,For a power handling capacity not exceeding 20 W
8533390000,기타,Other
8533401000,탄소가변의 것,Variable carbon resistors
8533403000,바리스터,Varistor
8533409000,기타,Other
8533901000,가변식 저항기의 것,Of variable resistors
8533909000,기타,Other
8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것","Obtained by forming with passive elements (inductances, resistors and capacitors)"
8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,Of tape type or obtained by forming with circuits which function as lead frames
8534009000,기타,Other
8535100000,퓨즈,Fuses
8535211000,정격전압이 7.25킬로볼트 미만인 것,Rated at less than 7.25 kV
8535212000,정격전압이 7.25킬로볼트 이상 72.5킬로볼트 미만인 것,Rated at 7.25 kV and more but less than 72.5 kV
8535291000,정격전압이 200킬로볼트 미만인 것,Rated at less than 200 kV
8535292000,정격전압이 200킬로볼트 이상인 것,Rated at 200 kV and more
8535301000,정격전압이 7.25킬로볼트 미만인 것,Rated at less than 7.25 kV
8535302000,정격전압이 7.25킬로볼트 이상 72.5킬로볼트 미만인 것,Rated at 7.25 kV and more but less than 72.5 kV
8535303000,정격전압이 72.5킬로볼트 이상인 것,Rated at 72.5 kV and more
8535400000,피뢰기ㆍ전압제한기와 서지(surge)억제기,"Lightning arresters, voltage limiters and surge suppressors"
8535901000,커넥터,Connector
8535902000,터미널,Electrical terminal
8535909000,기타,Other
8536101000,관형,Of tube-type
8536109000,기타,Other
8536200000,자동차단기,Automatic circuit breakers
8536300000,전기회로 보호용 그 밖의 기기,Other apparatus for protecting electrical circuits
8536410000,전압이 60볼트 이하인 것,For a voltage not exceeding 60 V
8536490000,기타,Other
8536501000,회전형,Rotary type
8536502000,푸쉬 버튼형,Push-button type
8536503000,마이크로형,Micro-type
8536504000,전자개폐형(전자접속기를 포함한다),Of magnet switches (including magnetic contactors)
85365090,기타,Other
8536509010,전기기계식의 스냅동작방식의 것(11암페어 이하로 한정한다),Electromechanical snap-action switches for a current not exceeding 11 A
8536509020,교류(AC)방식의 것(입출력 회로가 광학적으로 짝지워진 것으로 한정한다),Electronic AC switches consisting of optically coupled input and output circuits (Insulated thyristor AC switches)
8536509030,"온도보호용의 것(1,000볼트 이하의 전압용으로 트랜지스터와 논리칩으로 구성된 것으로 한정한다)","Of temperature protected, consisting of a transistor and a logic chip (chip-on-chip technology) for a voltage not exceeding 1,000 V"
8536509090,기타,Other
8536610000,램프홀더,Lamp-holders
8536691000,동축케이블ㆍ인쇄회로용의 것,For co-axial cables and printed circuits
8536699000,기타,Other
8536701000,플라스틱으로 만든 것,Of plastics 
8536702000,실험실용ㆍ화학용이나 그 밖의 공업용 도자제품의 것,"Of ceramic wares for laboratory, chemical or other technical uses"
85367030,구리로 만든 것,Of copper 
8536703010,주조ㆍ주형ㆍ압착ㆍ단조(이보다 더 가공하지 않은 것으로 한정한다),"Cast, moulded, stamped or forged, but not further worked"
8536703090,기타,Other
8536901000,접속함,Junction boxes
8536902000,"제8702호, 제8703호, 제8704호나 제8711호의 자동차용 배터리 클램프(battery clamp)","Battery clamp of a kind used for motor vehicles of heading 87.02, 87.03, 87.04 or 87.11"
85369090,기타,Other
8536909010,선이나 케이블의 접속용 구성품,Connection and contact elements for wires or cables
8536909090,기타,Other
8537103000,"터치감응식 자료입력장치('터치스크린'이라 불림)[영상 디스플레이 장치가 있는 기기에 결합되어 디스플레이 영역 내의 접촉여부와 위치를 감지하는 기능을 하며, 제시된 상태에서 디스플레이를 갖추지 않은 것으로 한정함]","Touch-Sensitive Data Input Devices (so-called touch screens) without display capabilities, for incorporation into apparatus having a display, which function by detecting the presence and location of a touch within the display area. "
8537104000,배전용의 것,For distribution of electricity
85371050,전기제어용의 것,For electric control
8537105010,수치 제어반,Numerical control panels
8537105020,프로그램이 가능한 제어기,Programmable controllers 
8537105090,기타,Other
8537203000,배전용의 것,For distribution of electricity
8537204000,전기제어용의 것,For electric control
8538100000,"보드ㆍ패널ㆍ콘솔ㆍ책상ㆍ캐비닛과 그 밖의 기반(基盤)(제8537호의 물품용으로 한정하며, 이들 기기를 장착하여 조립한 것은 제외한다)","Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus"
8538901000,개폐기의 것,Of switches
8538902000,자동차단기의 것,Of automatic circuit breakers
8538903000,계전기의 것,Of relays
8538905000,전기제어용의 것,For electric control
8538909000,기타,Other
8539100000,실드빔 램프 유닛(sealed beam lamp unit),Sealed beam lamp units
8539210000,텅스텐 할로겐의 것,Tungsten halogen
